1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,geno,behaviour,fitness
39,23,22,19,17,14,12,12,11,10,9,9,8,8,8,7,6,5,4,4,36,34,33,30,26,24,24,21,18,15,14,8,8,7,7,6,6,6,5,4,34,34,34,34,33,33,32,32,32,30,29,29,24,24,24,24,21,20,16,14,10,--fsm-config --nstates 2 --s0 0 --rwm0 68 --s1 0 --rwm1 42 ,"[1.0, 0.6074456802351607, 0.5862890395584769, 0.49849583576543244, 0.45699739631838066, 0.3829926149343618, 0.3151083243721382, 0.31424409382496277, 0.2899691231666231, 0.2566616552592114, 0.25255241474935897, 0.25026861787815863, 0.23031370653177624, 0.22366955638612063, 0.21749586766705067, 0.18729812803279708, 0.1714140806335978, 0.13018046174171752, 0.11763424565945567, 0.10829887066550735, 0.9445063601468082, 0.897304070687242, 0.8534772205782423, 0.7858893440478293, 0.6706865657895092, 0.6294769790361459, 0.6210421623832989, 0.5623930425509114, 0.47833147051032143, 0.39211535328427705, 0.3780508957087037, 0.2207734366276575, 0.21416313948026502, 0.18541248712873853, 0.18307683898938076, 0.17061497003970733, 0.1592103475290936, 0.15568478596930557, 0.14243933959690586, 0.12747682831406557, 0.892438028104733, 0.892438028104733, 0.8835566676683209, 0.8835566676683209, 0.8492635690429001, 0.8492635690429001, 0.8405117319673744, 0.8291196260201037, 0.8291196260201037, 0.7748238255623893, 0.7594851108336996, 0.7594851108336996, 0.6272751980598292, 0.6221903032415498, 0.620570612508978, 0.620570612508978, 0.5635733764728768, 0.523302188812596, 0.4134600921903955, 0.3818452021773606, 0.27375]",5
30,30,29,26,24,21,18,17,15,15,14,13,12,12,10,10,8,7,6,4,39,38,38,35,33,32,26,24,20,16,12,11,10,10,9,6,6,5,5,4,34,34,28,28,26,26,26,26,26,25,25,25,25,24,21,20,19,17,17,17,15,--fsm-config --nstates 1 --s0 1  ,"[0.7742601031914728, 0.7714148823596058, 0.7467756856479726, 0.6875557283729268, 0.620996040048289, 0.5598790968289288, 0.48023125227587277, 0.4494875844736263, 0.4074607811068676, 0.399656747269369, 0.37567091552205034, 0.3497089629338577, 0.3180009057846417, 0.3092098213151423, 0.2772148170475448, 0.26327766260829116, 0.21786131533290962, 0.17988830962138916, 0.15841951352089456, 0.12350159288098, 1.0, 0.9886170936207421, 0.9763750323854016, 0.9135649566866695, 0.8606120494393762, 0.8210416387948701, 0.6889648919883968, 0.638030993134326, 0.5379121282728679, 0.4327952843570808, 0.33240895468582576, 0.3007809347871064, 0.27913538658629433, 0.27473203172076405, 0.2552963463619675, 0.15917580733700493, 0.15385233059513276, 0.1515691825667426, 0.13107424290204972, 0.12381771014629926, 0.8747894860225062, 0.8747894860225062, 0.7401790450373142, 0.7401790450373142, 0.6879632655225967, 0.6879632655225967, 0.6876923123568668, 0.6876923123568668, 0.6831069112441344, 0.661414453980409, 0.661414453980409, 0.6532180945632807, 0.6455106300316709, 0.6339054954133353, 0.5419862324589405, 0.5156388141649485, 0.5022992662180015, 0.4533081506742752, 0.4533081506742752, 0.4437453894648826, 0.4]",8
30,26,26,25,25,25,24,24,23,23,23,23,22,22,22,20,20,17,16,15,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,35,35,35,35,34,34,34,34,33,33,33,33,33,33,33,33,32,32,32,32,0,--fsm-config --nstates 4 --s0 4 --att0 2.89 --n0 1 --n0x0 1 --c0x0 5 --p0x0 0.18 --s1 3  --n1 2 --n1x0 0 --c1x0 1 --p1x0 0.16 --n1x1 1 --c1x1 0 --p1x1 0.09 --s2 3  --n2 2 --n2x0 2 --c2x0 0 --p2x0 0.2 --n2x1 2 --c2x1 0 --p2x1 0.35 --s3 2  --n3 2 --n3x0 0 --c3x0 3 --w3x0 7.91 --p3x0 3 --n3x1 1 --c3x1 2 --p3x1 0.86 ,"[0.7802747412106744, 0.6824574342103151, 0.6765864366806233, 0.6663649661954552, 0.6530465516223388, 0.6462581316641212, 0.6296011279196152, 0.6153986848293603, 0.6148382969823506, 0.6011147031961162, 0.5976767773046163, 0.5966818741969283, 0.5739387384645103, 0.565196706557406, 0.564247464435372, 0.5379090686515209, 0.5131692969627454, 0.45694984720543247, 0.41326154481457106, 0.39033018738496766, 0.1412612417864615, 0.12682214867914313, 0.12374320920382106, 0.12347444086287082, 0.12153716472694852, 0.11931960677708944, 0.11729559540916651, 0.11687327521363709, 0.11655928172148301, 0.11537045474894961, 0.1106468496994695, 0.10958869108717458, 0.10877249309102559, 0.10566597038690012, 0.10422979958831043, 0.10379945189513341, 0.10257249575074862, 0.10219930795729071, 0.10076972418542633, 0.09921144008882378, 0.8982070942292992, 0.8982070942292992, 0.8981236514935261, 0.8981236514935261, 0.8767362884484122, 0.8767362884484122, 0.8740584664162195, 0.8740584664162195, 0.8715581904362659, 0.8715581904362659, 0.8710755913599998, 0.865198318656976, 0.8573503626558193, 0.8573503626558193, 0.8499288420397306, 0.849014563563395, 0.8410631514492807, 0.840897666723198, 0.840897666723198, 0.8363876895473232, 0.00375]",0
29,28,28,27,26,24,23,18,16,16,16,16,13,11,10,9,6,5,4,4,38,33,31,26,26,25,25,21,18,16,16,15,14,14,13,12,9,9,4,4,33,33,33,33,30,30,29,28,28,26,26,26,24,23,23,22,20,13,12,12,10,--fsm-config --nstates 1 --s0 0 --rwm0 17 ,"[0.7652731926575798, 0.7256698970869038, 0.7181997752745346, 0.7119640067700167, 0.6759460849384736, 0.6248005167514828, 0.5923662188669303, 0.4843665574218854, 0.4346635947859618, 0.4230907076439676, 0.4143697591339073, 0.4143599627664174, 0.3481919677539263, 0.29548575306951863, 0.2780219561230237, 0.2342119933716417, 0.16733698828276555, 0.13127953149675411, 0.1102070239431586, 0.10524599621050713, 0.9841122025678506, 0.8527013500387713, 0.8126229039362329, 0.6820923309893971, 0.6712853130065278, 0.6575190629681995, 0.6463748672446441, 0.5574365348880684, 0.4642753821458263, 0.42195068489931636, 0.4214075481127671, 0.39835847217638637, 0.3796232436729993, 0.377329422279298, 0.3423470711402707, 0.31640249599561276, 0.24447174667813593, 0.23851883857015999, 0.12100048742182426, 0.12087518466516696, 0.8585433210756332, 0.8585433210756332, 0.8523680677817935, 0.8523680677817935, 0.7844427264461201, 0.7844427264461201, 0.744873308027354, 0.7319547466064124, 0.7319547466064124, 0.684931922077298, 0.684931922077298, 0.6821641188415657, 0.640537090532949, 0.6092583857852782, 0.6078285435846621, 0.5860539202688945, 0.5360473201386328, 0.34489343481421536, 0.3270362728073125, 0.31738749758366736, 0.2685]",7
30,28,26,26,26,25,25,25,24,23,22,22,22,22,21,21,19,17,16,14,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,35,35,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,0,--fsm-config --nstates 4 --s0 3  --n0 1 --n0x0 2 --c0x0 0 --p0x0 0.46 --s1 0 --rwm1 64 --n1 2 --n1x0 0 --c1x0 0 --p1x0 0.71 --n1x1 2 --c1x1 0 --p1x1 0.77 --s2 1  --n2 1 --n2x0 2 --c2x0 1 --p2x0 0.1 --s3 5 --rep3 1.12 --n3 3 --n3x0 1 --c3x0 4 --w3x0 9.6 --p3x0 6 --n3x1 0 --c3x1 0 --p3x1 0.06 --n3x2 0 --c3x2 0 --p3x2 0.49 ,"[0.7908522316962788, 0.7265963673486204, 0.6879668726429506, 0.6835743363947906, 0.6666835068530044, 0.6607115451028538, 0.6604841053166031, 0.6496222051160484, 0.6293547881586986, 0.6011603589873489, 0.5875107746300123, 0.5801982004087617, 0.5739421213295866, 0.5729519607164067, 0.5453660810191595, 0.5426430910560149, 0.4924237791157774, 0.4401264555557374, 0.4210990332476481, 0.3843363060554297, 0.1499230323092373, 0.13700572473259567, 0.13065659019883283, 0.12761737092875736, 0.12372042678427211, 0.1212738659114509, 0.11908703111304007, 0.1181227500277663, 0.11802895464802898, 0.11743598318365746, 0.11673812334033028, 0.10968642931837388, 0.10926473372489309, 0.10723488872966198, 0.10488544121243026, 0.10452894595996694, 0.10407209947312705, 0.10345303681675541, 0.10237394822866638, 0.10002397161453849, 0.8987195007526346, 0.8987195007526346, 0.8933929600460301, 0.8933929600460301, 0.8818722482416083, 0.8818722482416083, 0.8802337815709973, 0.8802337815709973, 0.8772257279946877, 0.8772257279946877, 0.8714939497976488, 0.8616846442174184, 0.8616846442174184, 0.8612017355826505, 0.8612017355826505, 0.86091088542431, 0.86091088542431, 0.855585314455509, 0.8494864000821807, 0.8467989717901091, 0.0045]",0
39,31,29,27,24,19,15,15,14,14,12,11,10,9,6,6,5,4,4,4,39,27,24,23,20,18,17,16,15,10,10,10,10,7,6,6,4,4,4,4,25,25,22,22,19,19,18,18,18,18,18,17,17,17,17,17,16,16,16,15,5,--fsm-config --nstates 1 --s0 5 --rep0 2.45 ,"[1.0, 0.8188455867554042, 0.745919367109926, 0.6992664734401891, 0.6284200131226837, 0.5084072890597086, 0.4098518635706358, 0.38525058808796914, 0.377389602759906, 0.3758950983125116, 0.32271646241489416, 0.2832831449405229, 0.26738536121801576, 0.25487459765082193, 0.16871179595864347, 0.16285886149493986, 0.13212570553014522, 0.12803925395698326, 0.11411277097823841, 0.10605003811392366, 1.0, 0.6991436221099777, 0.6308029966502791, 0.6001455894635569, 0.536312024877349, 0.47699704660568093, 0.4544959341366664, 0.41430894422908954, 0.4101458416566289, 0.2768799944007248, 0.2698012585048002, 0.26745032576750827, 0.2636375011977372, 0.1943610132054299, 0.16947095508443666, 0.15474877711810628, 0.12309816702185487, 0.1182719720024248, 0.11309919840937235, 0.11173081968118828, 0.6540295303950818, 0.6540295303950818, 0.5754145829826798, 0.5754145829826798, 0.5081604152136104, 0.5081604152136104, 0.4844415026570294, 0.4804403930688736, 0.47381117677563744, 0.47381117677563744, 0.47262890046295747, 0.44788396816991716, 0.44075371629998517, 0.44075371629998517, 0.4365064850337289, 0.4365064850337289, 0.43076291848902465, 0.4210017261559997, 0.41213786065574914, 0.39389672812819154, 0.15279166666666666]",2
39,39,39,33,25,23,22,18,17,17,17,16,13,12,11,10,10,7,5,4,39,29,25,22,20,19,17,15,13,13,11,7,7,7,7,6,6,5,5,5,35,35,32,32,32,32,32,32,31,31,29,28,25,20,20,18,17,17,15,15,5,--fsm-config --nstates 1 --s0 1  ,"[1.0, 1.0, 1.0, 0.86206439299364, 0.6593909367353598, 0.6110704967777397, 0.5792887898592136, 0.4662968584320619, 0.4534383401599164, 0.4477785038633082, 0.4418678364878018, 0.4189587145929982, 0.35635611622315144, 0.3246537853575478, 0.29953956050695946, 0.2739870888118885, 0.25984477816487966, 0.2035079188065498, 0.13662112957176764, 0.12366113120219978, 1.0, 0.7515783177496272, 0.6450905781695108, 0.5771214311560366, 0.5250576104553724, 0.5029378909758604, 0.4385647758979169, 0.40556528296476696, 0.35625093020050763, 0.35264677615091167, 0.2976030751146599, 0.20058845516170065, 0.1852786309731632, 0.18293634112523205, 0.1817223292429441, 0.16397609058570892, 0.16022178187680622, 0.14724108403393316, 0.137101147270451, 0.13124357913697762, 0.8978048938180994, 0.8978048938180994, 0.8343831987298175, 0.8343831987298175, 0.8302624749665315, 0.8302624749665315, 0.8250747001015608, 0.8250747001015608, 0.8171695984391458, 0.8171695984391458, 0.7624241918737612, 0.7378852421295969, 0.6463026245079525, 0.5312788678929737, 0.5214915952181906, 0.46753488749714983, 0.4505841165148779, 0.43807195504287966, 0.39269482124761146, 0.39097979738003397, 0.15]",3
38,34,26,24,23,19,18,14,14,13,10,9,9,8,6,6,5,4,4,4,39,33,26,25,24,22,16,15,14,12,10,9,8,7,7,5,5,4,4,4,26,26,24,24,20,20,19,19,19,19,19,18,18,18,18,18,17,16,14,14,6,--fsm-config --nstates 3 --s0 5 --rep0 4.87 --s1 5 --rep1 0.68 --n1 1 --n1x0 0 --c1x0 5 --p1x0 0.63 --s2 3  ,"[0.978262161065589, 0.8744012000099269, 0.6854532917636231, 0.6279981684860508, 0.6085296515518186, 0.48772834429452955, 0.4648949784588475, 0.382418198720853, 0.36862742620357364, 0.35625950970708364, 0.25910909739296023, 0.24832864432354004, 0.231360006402689, 0.20547738923719924, 0.1791800937493178, 0.1617673665196894, 0.13738953494244013, 0.12100277273064913, 0.10659769434985801, 0.1061032027504832, 1.0, 0.8528490691569025, 0.6854905962010278, 0.6505880418585145, 0.6403026598783597, 0.5732934310146864, 0.4322689586290405, 0.3904315208797647, 0.3678728476421017, 0.3193426609117213, 0.2599835386428899, 0.23699984193759965, 0.22480267651135108, 0.19863350268607882, 0.18911639651173648, 0.14655268757430712, 0.1421429031167736, 0.1173230922497361, 0.11676995596088223, 0.11021278664515133, 0.6762101765844971, 0.6762101765844971, 0.6402079169720126, 0.6402079169720126, 0.5212642245581343, 0.5212642245581343, 0.5093100467319583, 0.5093100467319583, 0.5061466478080084, 0.5061466478080084, 0.49231179276835774, 0.4728916996433498, 0.4728916996433498, 0.4669332028197538, 0.4669332028197538, 0.4616533252688615, 0.4456891123609577, 0.42351679629726413, 0.38200261246061934, 0.38057660827348105, 0.1695]",5
29,26,26,25,25,25,24,24,23,23,23,23,22,21,20,19,17,16,15,6,10,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,35,35,34,34,34,34,34,34,33,33,33,33,33,33,33,32,32,31,31,2,0,--fsm-config --nstates 4 --s0 3  --n0 1 --n0x0 2 --c0x0 0 --p0x0 0.46 --s1 0 --rwm1 64 --n1 2 --n1x0 0 --c1x0 0 --p1x0 0.71 --n1x1 2 --c1x1 0 --p1x1 0.77 --s2 1  --n2 1 --n2x0 2 --c2x0 1 --p2x0 0.1 --s3 5 --rep3 1.12 --n3 3 --n3x0 1 --c3x0 4 --w3x0 9.6 --p3x0 6 --n3x1 0 --c3x1 0 --p3x1 0.06 --n3x2 0 --c3x2 0 --p3x2 0.49 ,"[0.7634803909474444, 0.6861251522655775, 0.6675867918349213, 0.6587258268616974, 0.6428574099990491, 0.6427816726203547, 0.6341303660119114, 0.6224924495121931, 0.6041843079659917, 0.603578886374501, 0.6024085438524884, 0.5953972255722693, 0.5692277178741912, 0.5409390676231626, 0.5374170429232064, 0.5075556088396267, 0.4472349343939141, 0.4218867923318056, 0.3881056943289022, 0.15412146517681843, 0.2628117086833018, 0.1376069911102578, 0.1354793086910734, 0.13061091789378293, 0.12515159538065176, 0.12083646069943331, 0.11914603169895881, 0.11891935931776514, 0.11817667767390513, 0.11585011423427952, 0.11384598825386595, 0.10889916861179941, 0.10818142645734813, 0.10602769495744126, 0.10580882543637048, 0.10557946655123389, 0.10510126493361331, 0.10475554818135899, 0.10341550761079428, 0.10174323451598849, 0.8976489835231856, 0.8976489835231856, 0.8923729094385917, 0.8923729094385917, 0.8798715699129886, 0.8796755338211599, 0.8796755338211599, 0.8741169685205071, 0.8715160177415018, 0.8715160177415018, 0.8691386133050236, 0.8691386133050236, 0.8679663647016073, 0.8679663647016073, 0.8486278086354975, 0.8417962518634217, 0.8278708780513443, 0.8097645810718405, 0.8084070310663066, 0.0761905094921834, 0.007375]",0
35,28,27,26,25,25,25,25,24,24,24,23,22,22,21,21,20,18,17,15,14,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,35,35,34,34,34,34,34,34,33,33,33,33,32,32,32,32,32,32,32,10,0,--fsm-config --nstates 4 --s0 3  --n0 1 --n0x0 2 --c0x0 0 --p0x0 0.46 --s1 0 --rwm1 64 --n1 2 --n1x0 0 --c1x0 0 --p1x0 0.71 --n1x1 2 --c1x1 0 --p1x1 0.77 --s2 1  --n2 1 --n2x0 2 --c2x0 1 --p2x0 0.1 --s3 5 --rep3 1.12 --n3 3 --n3x0 1 --c3x0 4 --w3x0 9.6 --p3x0 6 --n3x1 0 --c3x1 0 --p3x1 0.06 --n3x2 0 --c3x2 0 --p3x2 0.49 ,"[0.9016975129649976, 0.7402174570694801, 0.6956110423132917, 0.6782737920962063, 0.6629731684248986, 0.6592915759705266, 0.6547491995965772, 0.6532797570045187, 0.6302842140446976, 0.6288723440189303, 0.6209338221421052, 0.6038213861799367, 0.580967527314241, 0.5730354193343671, 0.5637573372464806, 0.5483199001117607, 0.5154773788063605, 0.47808798386572554, 0.4420151050298614, 0.3936637557114735, 0.3605765491802563, 0.1431945264067884, 0.1371946412527395, 0.12828685525754083, 0.12820108579429337, 0.12408023463466016, 0.12108078908678152, 0.11834307538065313, 0.11768847280274898, 0.11649842661362056, 0.11603883734902887, 0.11026099104107374, 0.10650149468606923, 0.10646445685502154, 0.1060734858388323, 0.10482050333125395, 0.1047024660015131, 0.1044310144918924, 0.10310228860396507, 0.10054430614054789, 0.8981908847183862, 0.8981908847183862, 0.888637559068693, 0.888637559068693, 0.8843534578396106, 0.8804349905946388, 0.8804349905946388, 0.8718212703474391, 0.8640498736298063, 0.8640498736298063, 0.8586309333907112, 0.8567406980217963, 0.8458879036802571, 0.8458879036802571, 0.8450008789104732, 0.8447662036113401, 0.8438352269021975, 0.8416399638144304, 0.8264274371456362, 0.2780955535983736, 0.011625]",0
29,27,27,25,25,24,24,23,23,23,22,21,21,20,19,17,16,14,14,5,27,17,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,32,32,7,7,1,--fsm-config --nstates 4 --s0 3  --n0 1 --n0x0 2 --c0x0 0 --p0x0 0.46 --s1 0 --rwm1 64 --n1 2 --n1x0 0 --c1x0 0 --p1x0 0.71 --n1x1 2 --c1x1 0 --p1x1 0.77 --s2 1  --n2 1 --n2x0 2 --c2x0 1 --p2x0 0.1 --s3 5 --rep3 1.12 --n3 3 --n3x0 1 --c3x0 4 --w3x0 9.6 --p3x0 6 --n3x1 0 --c3x1 0 --p3x1 0.06 --n3x2 0 --c3x2 0 --p3x2 0.49 ,"[0.7465275956342904, 0.7137107633151331, 0.6947139578114313, 0.6522954273580176, 0.6457254219226601, 0.6286972286872127, 0.6206446213532026, 0.6148771683680946, 0.6016971533038397, 0.5904615060595848, 0.5786595971765922, 0.5589643969546428, 0.5578136196195546, 0.5224532527941281, 0.496408025928354, 0.4515841404022105, 0.41347902530760455, 0.3845199869787714, 0.36771685590548026, 0.1475353151455582, 0.7064317970099555, 0.46128796669976707, 0.13485426295733605, 0.12818208465530245, 0.12615399380033981, 0.12124376059242986, 0.11997713928572208, 0.11953681173399273, 0.11859538579753873, 0.11749874318867093, 0.11584642015674865, 0.11273230122825015, 0.1118154400086552, 0.11032814923493438, 0.10305472618154182, 0.10266639538798164, 0.10234858785815901, 0.10192788240659517, 0.10173795111166346, 0.10082904195132746, 0.8901814803667792, 0.8901814803667792, 0.8774172858418149, 0.8774172858418149, 0.875704068232176, 0.875704068232176, 0.8688352799060501, 0.8688352799060501, 0.8654959413789337, 0.8630833741397197, 0.8559130826508483, 0.8559130826508483, 0.851290623630644, 0.851290623630644, 0.8506494825372977, 0.8495618435068678, 0.8381585466350717, 0.8381585466350717, 0.19190986948933234, 0.19190986948933234, 0.04479166666666667]",1
27,24,22,19,18,18,17,16,16,16,15,15,14,13,13,13,12,11,9,8,39,39,39,38,37,35,33,31,30,28,27,27,25,23,12,11,11,10,10,9,34,34,34,34,33,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,26,--fsm-config --nstates 3 --s0 4 --att0 2.39 --s1 4 --att1 0.02 --s2 3  --n2 2 --n2x0 0 --c2x0 1 --p2x0 0.73 --n2x1 1 --c2x1 0 --p2x1 0.35 ,"[0.713751984572505, 0.6174179075479878, 0.5689253104053863, 0.5089095047172006, 0.4857771367100426, 0.47602901654013713, 0.4611044370859227, 0.4273388200132119, 0.41661250173172076, 0.4127185250312407, 0.39639023801300904, 0.3894522975295577, 0.3662316022172829, 0.35842795656946996, 0.35535102170391714, 0.34038759914899414, 0.3104240738753712, 0.29247728111120846, 0.23993779693343825, 0.21318743813002933, 1.0, 1.0, 1.0, 0.9920815888187116, 0.9563547007097513, 0.9179191868152643, 0.8481227865862997, 0.8083051739160884, 0.7885663422366016, 0.737070802789066, 0.7076348603816786, 0.7052718062296888, 0.6529497696510945, 0.6024623611714403, 0.31449607821447506, 0.3012468917853412, 0.28536031400214473, 0.27503579933196787, 0.2619174032168146, 0.25009673977299696, 0.8962551328398101, 0.8962551328398101, 0.8733993232453021, 0.8733993232453021, 0.868336496401068, 0.868336496401068, 0.8660353851059959, 0.865532805862463, 0.865532805862463, 0.8588901650784785, 0.8582511679057225, 0.8561866376440865, 0.8513720688274768, 0.8447247023010233, 0.8447247023010233, 0.8273801575119425, 0.8261327660552227, 0.8261327660552227, 0.8256912181071595, 0.8256912181071595, 0.682]",13
39,33,32,26,19,18,17,15,15,13,11,10,10,8,6,6,4,4,4,4,39,35,33,23,23,17,16,15,15,14,13,12,11,9,6,6,5,4,4,4,24,24,22,21,21,21,21,20,20,19,19,19,19,19,18,18,18,16,15,14,7,--fsm-config --nstates 1 --s0 5 --rep0 2.45 ,"[1.0, 0.852574778926233, 0.8330496136407995, 0.6895922016946225, 0.49683560844019753, 0.4844313760228787, 0.4381919703023002, 0.40161915807585613, 0.39188999171041816, 0.3460628471269245, 0.28247702690155263, 0.28068337407397487, 0.2672404764229458, 0.21855099445211426, 0.17300918419388306, 0.17159946461248057, 0.1262878774210997, 0.11889325384729862, 0.10715251092823457, 0.1046011689386894, 1.0, 0.9002421949724491, 0.8615041197582604, 0.6132253844032637, 0.6021447685362447, 0.4454115811505833, 0.42269964711221536, 0.40454916436833466, 0.40088744149736866, 0.3615519989184019, 0.3441602094697421, 0.3216062234882176, 0.3048893668182727, 0.23449288654269193, 0.1731709429001347, 0.17118940281704062, 0.14935725362923552, 0.12264950703123183, 0.12100265590723713, 0.11060044537275437, 0.6154768037268179, 0.6154768037268179, 0.5667171832952953, 0.5482783944250934, 0.5482783944250934, 0.5410175470772515, 0.5410175470772515, 0.5273069933895825, 0.5273069933895825, 0.5113540224200682, 0.5113540224200682, 0.5029160150065137, 0.5029160150065137, 0.49585144549565474, 0.4675933051882194, 0.4674205907701227, 0.46201385523976696, 0.4283034571547122, 0.40720755011694554, 0.3773291070775303, 0.184625]",3
39,34,27,23,23,19,19,18,15,12,11,10,10,7,7,5,5,4,4,4,39,30,24,24,23,21,21,21,16,12,11,11,9,9,7,6,5,4,4,4,31,31,27,27,21,21,20,20,20,18,17,17,17,17,17,17,17,16,16,15,6,--fsm-config --nstates 3 --s0 1  --n0 1 --n0x0 1 --c0x0 1 --p0x0 1.0 --s1 2  --s2 5 --rep2 3.27 --n2 1 --n2x0 0 --c2x0 0 --p2x0 0.37 ,"[1.0, 0.8953733597121241, 0.7035663106404895, 0.6029909651094074, 0.5951879683567977, 0.5104803365567974, 0.48827299031864146, 0.4823942635226089, 0.4009514954718858, 0.3243199013396146, 0.2855437127619855, 0.2799099394525346, 0.2650047783343637, 0.1985691319276818, 0.19461013358902118, 0.1533109130590479, 0.13237646327883879, 0.12062012342674716, 0.11315687598742627, 0.10645745248973529, 1.0, 0.792299689129469, 0.6395972433043917, 0.6346482036207342, 0.60713242773551, 0.5565814454170319, 0.5531287597441333, 0.5451686908005062, 0.422912434620764, 0.32222888852452575, 0.3019091555591563, 0.2911187974094467, 0.2493120562331367, 0.24136268824709417, 0.18673065878556566, 0.1602462802988296, 0.14109464033305516, 0.11852587612737252, 0.11275181039332112, 0.10995117125371724, 0.7999771833285374, 0.7999771833285374, 0.6925576092514137, 0.6925576092514137, 0.5595908759659729, 0.5595908759659729, 0.5369330502394986, 0.5369330502394986, 0.517990734543936, 0.47646537861412375, 0.45896757033604013, 0.45896757033604013, 0.453827558223721, 0.453827558223721, 0.45288725280040865, 0.45288725280040865, 0.440305323028288, 0.43032376623976043, 0.43032376623976043, 0.396596859332997, 0.15925]",4
